CASE_ID,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_AGE,VICTIM_SEX,severity_1_4
91212409,1,1,18,M,3
91212409,1,2,27,F,2
91212460,1,1,56,F,1
91212466,1,3,42,M,4
91212468,1,1,26,F,1
91212472,1,1,20,F,1
91212474,1,1,76,M,3
91212476,1,1,73,M,1
91212476,2,2,71,F,2
91212494,1,1,19,F,3
9121252,1,1,26,M,1
9121252,1,2,11,F,2
9121252,2,2,14,F,1
9121252,3,2,17,F,1
9121252,4,1,41,F,1
91212535,1,1,33,F,2
91212723,1,1,27,F,1
91212723,2,2,54,F,1
91212755,1,1,70,M,4
9121276,1,1,81,M,3
91212763,1,1,34,M,1
91212837,1,1,31,F,1
91212881,1,2,34,M,1
91212899,1,1,62,M,1
91213023,1,1,19,F,1
91213094,1,1,45,M,1
91213115,1,1,35,M,2
91213120,1,1,32,M,2
91213151,1,1,21,M,2
91213155,1,1,41,F,4
91213163,1,1,34,M,4
91213206,1,1,20,M,2
91213219,1,1,20,F,1
91213219,2,2,49,F,1
91213294,1,1,35,F,2
91213612,1,1,20,M,2
91213612,1,1,32,M,2
91213697,1,1,58,M,2
91213704,1,1,56,M,4
91213907,1,1,49,M,3
91214112,1,1,18,M,1
91214112,1,1,47,M,1
91214125,1,1,22,M,1
91214129,1,1,66,M,1
91214131,1,1,41,M,1
91214133,1,1,60,M,1
91214133,2,2,57,F,1
91214149,1,3,41,M,2
91214161,1,1,29,F,2
91214166,1,1,33,F,2
91214185,1,1,49,M,3
91214193,1,2,67,F,1
91214262,1,1,76,F,2
91214262,1,2,52,F,1
91214352,1,1,35,F,1
91214357,1,1,40,F,1
91214490,1,1,28,F,1
91214701,1,1,24,F,2
91214965,1,1,35,M,1
91215039,1,1,38,M,3
91215039,1,1,40,M,1
91215042,1,1,73,F,2
91215192,1,1,29,M,2
91215192,1,1,43,M,1
91215192,2,2,39,M,2
91215197,1,1,18,M,1
91215419,1,1,53,M,2
91215428,1,2,52,F,1
91215466,1,1,48,M,2
91215466,2,2,30,F,2
9121560,1,1,43,M,1
9121560,1,1,47,F,1
91215624,1,1,22,M,1
91215627,1,1,58,F,1
91215627,1,1,48,F,1
91215679,1,1,28,M,1
91215776,1,1,58,M,2
91215776,1,1,48,M,1
91215852,1,2,29,M,1
91215860,1,1,21,F,2
91215860,1,2,6,F,2
91215860,2,2,28,M,1
91215860,2,1,41,F,1
91215863,1,1,78,M,2
91215863,2,2,82,F,2
91215869,1,1,24,M,3
91215870,1,1,48,F,1
91215878,1,1,24,F,2
91215878,1,1,51,M,2
91215897,1,1,43,F,1
91215902,1,1,43,F,2
91215902,1,1,22,M,1
91215902,2,2,27,F,1
91216029,1,5,35,M,1
91216063,1,1,33,M,1
91216077,1,1,29,M,1
91216120,1,1,39,F,1
91216168,1,1,46,M,3
91216172,1,1,29,M,1
91216172,2,2,29,F,1
91216172,3,2,5,F,1
91216172,4,2,8,M,1
91216172,5,2,6,F,1
91216204,1,1,30,M,1
91216207,1,1,39,M,1
91216245,1,1,39,M,2
91216325,1,1,18,M,1
91216336,1,2,20,F,2
91216364,1,1,24,F,2
91216409,1,2,19,M,1
91216415,1,1,35,M,1
91216478,1,1,59,M,4
91216478,2,2,60,F,3
91216481,1,1,21,M,1
91216489,1,2,41,F,1
91216511,1,1,45,M,2
9121652,1,1,35,M,1
91217522,1,1,28,M,2
91217529,1,1,27,F,2
91217707,1,2,54,M,3
91217731,1,1,24,F,2
91217773,1,1,53,M,1
91217899,1,2,50,M,1
9121791,1,1,33,M,2
91217936,1,1,31,F,2
91217965,1,1,38,F,3
91217999,1,1,29,M,2
91217999,2,2,34,M,2
9121801,1,1,35,F,1
9121802,1,1,49,F,2
91218060,1,1,29,M,2
91218109,1,1,25,F,1
91218230,1,1,31,M,1
91218230,1,1,71,M,2
9121828,1,1,54,M,1
9121828,1,1,54,M,2
91218282,1,1,18,M,2
91218282,2,2,18,M,2
9121833,1,1,50,F,1
9121833,2,2,15,F,2
9121833,3,2,15,F,1
9121833,4,2,8,M,1
9121834,1,1,19,M,1
9121834,1,1,22,F,1
9121834,2,2,27,F,1
9121835,1,2,22,F,1
9121835,1,2,28,F,1
9121839,1,1,47,M,1
9121840,1,1,27,M,1
9121840,1,1,35,M,1
91218401,1,2,55,F,1
91218513,1,1,50,F,1
91218513,2,2,30,M,3
91218527,1,1,22,M,1
9121856,1,1,46,F,1
9121860,1,1,38,F,2
9121860,1,2,13,M,1
9121864,1,1,38,F,1
9121864,1,1,31,F,1
9121868,1,1,23,F,1
9121868,1,1,32,M,1
91218719,1,3,46,M,4
9121872,1,1,21,M,1
9121872,2,2,20,F,1
9121876,1,3,43,F,2
9121880,1,1,29,M,1
9121880,1,2,998,F,1
9121884,1,2,28,F,1
9121884,1,1,57,M,1
9121884,2,2,12,F,1
9121884,3,2,11,F,1
9121892,1,1,45,F,1
9121912,1,4,35,F,1
91219143,1,1,51,F,2
91219145,1,1,24,M,3
91219145,2,2,21,M,3
9121916,1,2,21,M,2
91219240,1,2,21,M,1
91219240,2,2,19,M,1
91219259,1,1,43,F,1
91219448,1,1,19,F,1
91219511,1,1,39,F,2
91219513,1,1,27,F,2
91219544,1,1,25,F,2
91219580,1,1,20,M,3
91219580,2,2,18,M,3
91219583,1,1,25,F,1
91219630,1,1,66,M,2
91219630,2,2,63,F,2
91219682,1,1,25,F,2
91219802,1,1,36,M,1
91219802,1,1,73,F,1
91219855,1,1,68,M,4
91219855,1,1,26,F,1
91219855,1,1,43,F,2
91219863,1,2,50,F,1
91219878,1,1,40,M,4
91219878,2,2,43,F,3
91219909,1,1,28,M,1
91219909,1,1,21,F,2
91219932,1,1,40,M,1
91219932,1,2,46,F,3
91219932,2,1,39,F,4
91219932,3,2,48,M,3
91219971,1,1,25,M,2
91219997,1,1,24,M,3
91220022,1,2,51,M,2
91220022,1,1,48,M,4
91220022,1,3,49,M,4
91220224,1,1,27,M,3
91220230,1,1,21,M,1
91220237,1,1,25,M,1
9122025,1,2,9,F,1
9122025,2,1,53,F,2
91220339,1,1,17,M,2
91220343,1,1,67,M,1
91220369,1,2,19,F,1
91220403,1,1,27,M,3
91220456,1,1,49,M,2
9122059,1,1,26,M,1
9122059,1,1,64,F,1
9122059,2,2,9,M,1
9122059,3,2,39,M,1
9122059,4,2,22,M,1
9122059,5,2,12,F,1
9122059,6,2,12,F,1
91220610,1,1,46,F,1
91220610,2,2,44,F,1
9122065,1,3,24,M,2
91220701,1,1,20,F,2
91220701,1,1,39,M,1
91220703,1,1,50,M,2
91220703,1,1,25,F,2
91220713,1,1,25,F,1
91220731,1,1,44,F,1
91220795,1,1,39,M,2
91220874,1,1,62,M,4
91220884,1,2,56,F,4
91220884,1,1,28,M,2
91220884,2,2,1,M,1
91220884,2,2,29,F,1
91220884,3,1,40,F,1
91220983,1,1,25,F,1
91221133,1,1,20,F,1
91221133,1,1,37,M,2
91221133,2,2,38,F,1
91221154,1,1,41,M,1
91221195,1,2,29,M,3
91221236,1,1,24,M,2
91222339,1,1,37,M,2
91222368,1,1,20,M,1
91222368,1,1,43,F,2
91222396,1,3,30,M,4
91222396,1,1,25,F,2
91222467,1,1,17,F,2
91222506,1,1,25,M,2
91222506,2,2,22,M,1
91222522,1,1,44,M,2
91222579,1,1,55,F,3
91222614,1,1,30,M,1
91222614,1,2,51,F,1
91222751,1,1,30,F,2
91222911,1,3,21,M,4
91223016,1,1,26,F,1
91223122,1,1,28,F,1
91223140,1,2,25,F,2
91223151,1,1,47,F,1
91223265,1,1,33,M,3
91223301,1,1,32,F,3
91223367,1,1,36,F,1
91223405,1,1,29,M,3
91223498,1,1,20,M,2
91223501,1,4,16,M,3
91223666,1,1,30,F,1
91223666,1,1,27,M,1
91223677,1,1,21,M,1
91223686,1,1,37,M,2
91223692,1,4,60,M,2
91223702,1,1,18,F,2
91223747,1,1,42,F,1
91223771,1,1,60,M,1
91223796,1,1,48,M,2
91223796,1,1,34,M,3
91223922,1,1,30,M,2
91223930,1,1,30,M,1
91223991,1,2,34,F,2
91224021,1,1,26,M,2
91224039,1,1,44,M,3
91224049,1,1,24,M,3
91224158,1,1,21,M,1
91224333,1,2,60,F,2
91224333,1,1,39,M,2
91224476,1,1,24,M,2
91224489,1,1,19,F,2
91224520,1,1,35,M,2
91224528,1,1,53,M,1
91224542,1,1,23,F,1
91224567,1,3,42,M,4
91224672,1,1,22,F,1
91224753,1,2,63,F,3
91224756,1,1,27,M,3
91224782,1,1,49,M,2
91224782,1,1,49,M,1
91224782,2,2,51,F,2
91224789,1,1,22,M,1
91224801,1,1,23,F,1
91224801,1,1,51,F,1
91224864,1,1,49,F,1
91224872,1,2,56,F,1
91225002,1,2,11,M,4
91225002,2,2,59,F,3
91225002,3,2,37,M,3
91225002,4,2,12,M,3
91225002,5,2,1,M,2
91225002,6,1,40,F,1
91225071,1,2,29,M,1
91225353,1,1,30,M,1
91225370,1,1,50,F,1
91225374,1,1,18,F,1
91225379,1,1,22,M,4
91225379,2,2,21,M,3
91225483,1,2,19,M,1
91225588,1,3,34,M,3
91225588,1,3,61,M,2
91225594,1,1,50,M,1
91225598,1,2,64,M,1
91225818,1,1,27,F,1
91225882,1,1,31,F,1
91225892,1,1,41,M,1
91226003,1,1,48,M,2
91226009,1,1,50,M,1
91226009,1,2,26,F,1
91226009,2,1,27,M,1
91226055,1,1,49,M,2
91226077,1,1,26,M,2
91226116,1,2,18,F,1
91226116,1,1,43,F,1
91226116,2,1,20,F,1
91226126,1,1,36,M,1
91226126,1,2,50,M,1
91226236,1,1,40,M,2
91226262,1,2,17,M,3
91226262,2,2,22,M,3
91226262,3,1,22,M,2
91226345,1,1,91,M,4
91226345,1,1,58,F,2
91226413,1,1,47,M,1
91226517,1,1,39,F,1
91226526,1,1,24,M,2
91226534,1,1,42,M,4
91226534,2,2,68,M,2
91226672,1,1,22,M,1
91226672,2,2,26,F,1
91226715,1,1,27,M,4
91226746,1,1,55,M,4
91226982,1,1,53,F,1
91226990,1,1,51,M,2
91226999,1,1,33,F,1
91226999,2,2,4,F,2
91227009,1,1,42,M,1
91227027,1,1,21,F,2
91227098,1,1,19,F,2
91227098,2,2,19,M,1
91227098,3,2,16,F,2
91227104,1,1,27,F,4
91227108,1,1,74,M,1
91227109,1,1,19,M,2
91227113,1,2,52,F,1
91227190,1,1,18,F,2
91227310,1,1,65,F,1
91227344,1,1,21,M,3
91227344,2,2,19,M,2
91227384,1,1,25,F,1
91227402,1,1,39,F,2
91227402,2,2,55,F,3
91227402,3,2,32,M,1
91227402,4,2,62,M,1
91227402,5,2,31,M,1
91227402,6,2,29,M,1
91227402,7,2,42,M,1
91227402,8,2,39,M,1
91227429,1,1,37,M,1
91227460,1,1,32,M,2
91227659,1,1,61,F,1
91227683,1,2,16,F,1
91227730,1,1,84,F,3
91227744,1,1,36,M,1
91227802,1,1,30,M,1
91227802,1,2,28,M,1
91227802,2,1,23,F,1
91227995,1,1,50,M,2
91228168,1,1,47,M,3
91228187,1,1,27,M,2
91228225,1,1,34,F,1
91228238,1,1,20,F,2
91228253,1,1,54,F,1
91228298,1,1,59,M,4
91228299,1,1,20,M,2
9122830,1,4,26,F,2
91228465,1,1,34,M,2
91228465,2,2,30,M,1
91228475,1,1,47,M,1
91228476,1,1,51,M,1
91228524,1,1,18,M,4
91228527,1,1,30,M,1
91228603,1,1,20,F,3
91228676,1,1,30,M,4
91228709,1,1,40,M,3
91228735,1,1,31,M,1
91228758,1,1,41,F,2
91228758,1,2,35,M,1
91228788,1,1,25,M,1
91228790,1,1,37,M,2
91228838,1,1,46,M,3
91228929,1,2,55,M,4
91228929,2,1,56,M,1
91228960,1,1,31,M,1
91229160,1,1,66,M,3
91229285,1,2,49,F,2
91229295,1,1,19,M,4
91229336,1,1,47,F,2
91229336,2,2,37,F,1
91229369,1,2,28,F,1
91229407,1,1,37,M,3
91229409,1,1,31,M,3
91229423,1,3,26,M,4
91229425,1,1,29,M,2
91229425,2,2,28,F,2
91229425,3,2,1,F,1
91229497,1,1,47,F,1
91229503,1,1,48,M,1
91229503,1,1,48,F,2
91229571,1,3,38,F,2
91229574,1,1,45,F,2
91229582,1,3,80,F,1
91229633,1,1,20,M,2
91229633,1,1,39,F,2
91229633,2,2,69,F,2
91229633,3,2,18,F,3
91229633,4,2,8,F,1
91229633,5,2,12,F,3
91229671,1,2,23,F,2
91229671,1,1,29,M,1
91229671,2,1,30,M,2
91229818,1,1,63,M,1
91229851,1,1,38,F,1
91229851,1,2,54,F,1
91229876,1,3,56,M,4
91230129,1,2,74,F,1
91230149,1,1,43,F,1
91230150,1,1,52,M,1
91230151,1,2,19,F,2
91230179,1,4,43,F,2
91230260,1,1,27,M,3
91230293,1,2,20,M,1
91230421,1,1,25,M,2
91230454,1,1,54,F,3
91230475,1,1,59,F,2
91230515,1,2,21,F,2
91230525,1,1,51,F,1
91230556,1,2,15,F,2
91230556,2,2,30,F,2
91230593,1,1,25,M,2
91230596,1,1,17,F,2
91230596,2,2,15,F,2
91230619,1,1,21,M,1
91230619,1,1,47,M,2
91230633,1,1,29,M,1
91230636,1,1,23,F,2
91230636,2,2,18,F,2
91230636,3,2,27,F,3
91230636,4,2,22,F,1
91230705,1,2,34,F,2
91230788,1,1,66,M,3
91230789,1,1,23,F,2
91230891,1,1,32,M,2
91230952,1,2,29,F,1
91230990,1,1,33,M,2
91231004,1,1,54,F,2
91231011,1,1,33,M,1
91231029,1,1,30,M,2
91231298,1,1,67,F,4
91231365,1,1,70,M,1
91231371,1,1,54,M,1
91231452,1,1,53,M,1
91231452,1,2,69,F,1
91231554,1,1,28,M,2
91231565,1,1,59,F,1
9123158,1,2,94,F,1
9123163,1,1,19,F,1
9123163,2,2,22,F,1
9123164,1,2,10,M,1
9123164,1,2,57,F,1
9123164,2,2,30,M,1
9123165,1,1,32,M,1
9123191,1,2,24,M,1
9123191,1,2,32,F,1
9123191,2,1,33,M,1
91232545,1,1,24,M,1
91232547,1,1,25,M,3
91232574,1,2,37,M,3
91232723,1,1,46,M,3
91232799,1,1,56,F,1
91232806,1,1,49,M,1
91232843,1,1,28,M,1
91232844,1,1,45,F,1
91232846,1,1,60,M,3
91232876,1,1,23,F,1
91232876,1,1,33,M,1
91232887,1,1,43,F,1
91232887,1,1,32,F,1
91232909,1,1,35,F,2
91232909,2,2,49,M,2
91232935,1,1,23,M,2
91232936,1,2,39,F,2
91232936,2,1,24,M,2
91232949,1,1,57,M,1
91232973,1,2,27,M,3
91232973,2,1,25,M,2
91232974,1,3,19,M,1
91233020,1,1,21,M,3
91233049,1,1,27,M,2
91233049,1,1,47,M,1
91233049,1,1,22,F,1
91233049,2,2,48,F,1
91233084,1,1,29,F,3
91233096,1,1,32,M,3
91233097,1,1,30,F,1
91233358,1,1,15,M,1
9123341,1,1,39,F,1
9123342,1,1,52,M,1
9123346,1,1,56,F,2
9123346,2,2,47,M,1
9123347,1,1,22,F,1
9123347,1,2,31,F,1
9123347,2,2,20,M,1
9123347,2,2,12,M,1
9123347,3,2,11,M,1
9123348,1,2,11,F,1
91233496,1,2,26,F,2
91233496,1,1,47,F,2
91233496,2,2,7,M,2
91233496,2,2,16,F,2
91233553,1,1,24,M,3
91233553,2,2,19,M,3
91233558,1,1,53,M,2
91233558,1,1,74,F,1
91233607,1,1,23,F,4
91233607,1,1,28,F,4
91233607,2,2,22,F,4
91233638,1,1,21,M,2
91233638,1,2,17,M,1
91233707,1,1,68,F,2
91233707,1,2,58,M,2
91233904,1,2,27,F,2
91234016,1,1,28,F,1
91234038,1,1,29,M,2
9123408,1,1,43,M,1
9123408,1,1,65,M,1
9123412,1,1,51,M,3
91234123,1,1,36,M,2
91234129,1,1,43,M,2
91234138,1,3,15,M,3
91234143,1,1,34,F,1
9123420,1,1,29,F,2
91234209,1,1,61,F,1
91234214,1,1,50,F,2
91234243,1,1,61,F,2
91234260,1,1,68,M,1
9123428,1,1,37,F,1
9123428,1,1,54,F,2
9123428,2,2,36,M,1
91234316,1,1,66,M,2
91234335,1,1,29,M,2
91234351,1,2,21,F,1
91234475,1,1,25,M,2
91234505,1,1,57,M,2
91234510,1,1,66,M,2
91234563,1,1,30,M,2
91234585,1,1,21,F,2
91234638,1,1,38,F,1
9123473,1,1,19,M,1
91234818,1,1,23,M,1
91234836,1,1,36,M,1
91234852,1,3,43,M,4
91234852,1,1,23,F,2
91234867,1,1,28,F,1
9123488,1,1,36,F,1
9123492,1,1,55,M,2
9123492,1,2,18,M,1
9123492,2,2,18,M,1
91234931,1,1,21,F,1
91234935,1,1,47,M,1
9123496,1,1,58,M,2
91234967,1,1,30,M,3
91234967,2,2,28,F,3
91234967,3,2,5,M,3
91234967,4,2,998,F,1
91234971,1,1,19,M,2
91234971,2,2,32,M,2
91234989,1,1,26,M,2
91235004,1,1,32,M,2
91235258,1,1,22,M,1
91235279,1,1,27,M,3
91235362,1,1,39,F,1
91235362,2,2,15,M,1
91235371,1,1,29,M,2
91235393,1,1,36,F,1
91235393,1,1,30,M,1
91235405,1,2,1,M,1
91235405,2,2,998,F,1
91235452,1,1,35,F,3
91235461,1,2,18,F,1
91235461,2,2,998,M,1
91235461,3,1,20,M,2
91235487,1,2,18,M,2
91235488,1,1,50,F,1
91235560,1,1,34,M,1
91235564,1,1,19,F,1
91235580,1,1,23,M,2
91235629,1,1,30,F,1
91235629,1,1,57,F,1
91235719,1,1,34,M,2
91235719,1,2,21,M,1
91235761,1,1,33,M,4
91235790,1,2,20,F,3
91235790,2,1,27,M,2
91235807,1,1,43,M,2
91236108,1,1,26,M,1
91236139,1,1,49,F,2
91236139,1,1,59,F,1
91236150,1,1,59,F,2
91236203,1,2,56,M,1
91236203,2,2,51,F,1
91236301,1,2,20,F,3
91236301,2,1,22,F,3
91236333,1,1,34,M,2
91236333,2,2,42,F,1
91236358,1,1,44,M,1
91236358,1,1,60,M,2
91236367,1,1,33,M,2
91236494,1,2,29,M,2
91236519,1,1,51,M,3
91236519,2,2,61,F,2
91236734,1,1,21,F,1
91236812,1,1,22,M,2
91236817,1,1,25,M,2
91236929,1,1,27,M,2
91236929,1,2,52,M,3
91236929,1,1,32,M,2
91236929,1,2,21,M,1
91236929,2,2,26,M,1
91236929,2,1,56,F,2
91236929,2,2,45,M,2
91236929,3,1,42,F,1
91237032,1,1,60,F,2
91237105,1,1,55,M,1
91237133,1,5,18,M,2
91237215,1,1,41,M,2
91237215,1,1,67,M,1
91237272,1,1,26,F,2
91237272,2,2,2,M,1
91237307,1,1,61,M,4
91237330,1,1,52,M,2
91237338,1,1,66,M,4
91237390,1,1,44,M,2
91237390,2,2,45,F,1
91237395,1,1,42,M,2
91237395,1,1,53,F,1
91237395,2,2,65,M,2
91237448,1,2,76,F,1
91237448,1,1,29,F,1
91237474,1,1,56,M,3
91237496,1,4,53,M,1
91237564,1,1,17,M,3
91237573,1,1,49,M,1
91237588,1,1,55,M,2
91237588,1,1,67,F,2
91237728,1,1,52,M,3
91237795,1,2,35,F,1
91237795,2,2,12,M,1
91237827,1,1,22,M,2
91237914,1,1,34,M,2
91237982,1,1,20,F,2
91237986,1,1,51,M,2
91237995,1,1,43,M,1
91238005,1,2,69,F,1
91238014,1,2,16,M,2
91238039,1,1,71,F,1
91238091,1,1,58,M,1
91238207,1,1,32,M,1
91238331,1,1,26,M,1
91238331,1,1,47,M,1
91238454,1,1,36,M,2
91238557,1,1,32,F,1
91238568,1,1,33,M,2
91238576,1,1,58,F,1
91238579,1,1,21,F,2
91238579,1,1,77,M,2
91238579,1,1,37,M,2
91238579,2,2,24,M,1
91238611,1,1,31,M,2
91238760,1,1,39,M,2
91238799,1,2,37,F,1
91238799,2,1,44,M,1
9123880,1,1,42,M,2
91238872,1,1,59,M,1
91238872,2,2,31,M,1
91238890,1,1,18,M,2
91238903,1,1,46,M,3
9123893,1,1,33,F,1
9123894,1,1,21,F,1
91238944,1,2,33,F,3
9123895,1,2,33,F,1
9123895,2,2,34,M,1
91238952,1,2,57,F,1
91238952,1,1,37,F,1
9123896,1,1,23,-,1
9123897,1,1,51,M,1
9123897,1,1,28,F,2
91238997,1,1,64,M,2
91239010,1,1,35,F,2
91239125,1,1,23,M,2
91239140,1,1,57,F,1
91239446,1,2,39,M,1
91239494,1,2,16,M,1
91239638,1,1,48,M,1
91239638,2,2,44,F,1
91239785,1,1,54,F,3
91239924,1,2,44,M,2
91239937,1,1,32,F,1
91240062,1,1,21,F,2
91240062,1,1,43,M,1
91240128,1,2,11,M,1
91240135,1,1,57,F,1
91240135,1,1,45,F,1
91240228,1,3,32,F,3
91240291,1,1,71,M,2
9124031,1,1,28,F,1
91240410,1,2,61,F,1
91240410,2,2,27,F,1
91240474,1,1,27,M,2
91240496,1,2,69,M,2
9124050,1,4,39,M,2
9124051,1,2,26,F,1
9124051,1,1,37,F,2
91240597,1,2,55,M,1
91240610,1,1,11,M,2
9124067,1,2,1,F,1
9124067,1,2,22,F,1
9124067,2,2,13,M,1
9124067,2,2,23,F,1
9124067,3,2,1,F,1
9124069,1,1,80,M,1
9124069,1,1,53,F,2
9124069,2,2,17,F,2
9124070,1,1,24,F,1
9124070,2,2,998,M,1
9124070,3,2,998,F,1
9124071,1,3,76,M,3
9124072,1,1,28,M,3
9124073,1,1,29,F,1
9124073,1,1,22,M,1
9124074,1,2,29,F,1
91240814,1,1,38,M,1
91240814,2,2,38,M,1
91240830,1,1,25,M,2
91240966,1,1,32,M,1
91240966,2,2,4,M,1
91240966,3,2,9,M,1
91240969,1,1,38,M,1
91240969,2,2,42,F,1
9124097,1,1,50,F,2
9124097,1,2,68,M,1
91241065,1,1,53,M,1
91241065,2,2,45,F,1
91241065,3,2,68,F,1
91241074,1,1,24,M,3
91241086,1,1,33,M,2
91241184,1,1,48,F,1
91241292,1,1,35,M,1
91241301,1,2,17,F,2
91241301,2,1,18,M,1
91241309,1,1,28,M,2
91241344,1,1,22,M,1
91241344,2,2,23,M,1
91241408,1,1,30,M,2
91241427,1,1,26,M,1
91241428,1,1,24,F,1
91241484,1,2,35,F,1
91241562,1,1,24,F,1
91241620,1,2,48,M,1
91241620,1,1,33,M,1
91241620,2,1,71,M,2
91241620,2,2,9,M,1
91241662,1,1,33,M,1
91241665,1,2,68,F,1
91241665,2,1,39,F,1
91241971,1,1,76,F,3
91241971,2,2,87,M,3
91242006,1,2,19,M,3
91242006,2,1,25,M,2
91242037,1,1,26,M,1
91242037,1,1,50,F,1
91242111,1,1,39,M,1
91242111,2,2,59,F,1
91242180,1,1,52,F,1
91242180,2,2,23,F,1
91242229,1,1,23,M,2
91242283,1,1,57,M,1
91242317,1,1,60,F,1
91242318,1,1,24,M,2
91242335,1,1,38,F,3
91242335,2,2,12,M,3
91242335,3,2,7,F,3
91242411,1,1,53,M,2
91242476,1,1,55,F,1
91242511,1,1,37,M,1
91242526,1,1,17,M,2
91242526,2,2,19,M,1
91242645,1,2,19,F,2
91242658,1,1,52,F,1
91242688,1,1,27,F,3
91242780,1,2,13,F,2
91242781,1,1,58,F,1
91242781,1,1,26,F,1
91242781,2,2,26,M,1
91242825,1,2,24,F,1
91242825,2,2,26,M,1
91242856,1,1,62,M,3
91242934,1,2,66,F,1
91242955,1,1,40,F,2
91242989,1,1,27,F,2
91242992,1,1,52,F,1
91243017,1,1,41,F,2
91243017,1,1,44,M,1
91243048,1,1,43,M,4
91243072,1,3,26,M,1
91243080,1,1,28,M,2
91243088,1,1,36,F,1
91243088,1,1,19,F,2
91243088,2,2,40,M,1
91243088,3,2,27,M,1
91243088,4,2,19,M,1
91243088,5,2,26,M,1
91243090,1,1,38,M,4
91243113,1,2,39,F,4
91243113,2,1,32,M,3
91243113,3,2,60,F,3
91243113,4,2,41,M,2
91243149,1,3,34,M,1
91243160,1,1,18,M,3
91243160,1,1,25,M,2
91243160,2,2,16,F,4
91243160,3,2,16,F,3
91243240,1,1,33,M,1
91243325,1,2,7,F,3
91243325,2,1,29,F,2
91243364,1,1,40,F,1
91243367,1,2,25,F,1
9124343,1,1,17,F,2
9124343,1,1,38,F,2
91243461,1,1,29,M,1
91243532,1,1,49,M,1
9124355,1,1,31,M,1
91243554,1,1,51,M,1
91243562,1,1,49,F,1
91243701,1,1,60,F,1
91243707,1,1,29,M,1
91243707,1,1,38,M,1
91243710,1,1,29,F,1
91243710,1,1,79,M,1
91243794,1,1,38,M,2
91243794,2,2,44,F,2
91243818,1,1,21,M,1
91243818,1,1,48,M,1
91243818,2,2,22,F,1
91243821,1,1,34,F,2
91243936,1,1,35,M,4
91244979,1,1,25,F,2
9124501,1,2,11,F,1
9124501,1,1,18,F,1
9124501,2,1,33,F,1
9124502,1,1,58,M,2
9124502,1,1,38,F,1
91245026,1,1,20,M,3
91245026,1,2,26,F,1
9124503,1,1,31,M,2
9124503,1,1,48,M,2
9124504,1,1,23,M,1
9124504,2,2,21,F,2
9124504,3,2,16,M,1
9124504,4,2,15,M,1
91245047,1,1,23,F,2
9124505,1,3,29,M,1
9124506,1,1,45,M,1
9124507,1,1,28,F,2
9124508,1,1,33,M,1
9124508,1,1,68,M,1
9124508,2,2,64,F,1
9124509,1,1,39,F,1
9124509,1,1,35,F,1
9124510,1,1,61,M,1
9124511,1,1,99,M,1
9124512,1,1,26,M,1
9124512,2,2,26,F,1
9124512,3,2,26,F,1
9124512,4,2,5,F,1
9124512,5,2,1,M,1
9124513,1,2,69,F,2
9124514,1,1,27,M,1
9124515,1,1,44,M,1
9124516,1,1,26,M,1
9124517,1,1,25,M,1
9124517,1,1,28,F,1
9124517,2,2,23,F,1
91245171,1,4,11,M,1
9124518,1,1,46,M,1
9124518,2,2,38,M,2
9124519,1,1,31,M,1
9124520,1,2,3,M,2
9124520,1,1,18,M,1
9124520,2,2,13,F,1
9124520,3,2,4,M,1
9124520,4,2,9,F,1
91245212,1,1,52,M,1
9124524,1,1,25,F,1
9124525,1,1,31,M,1
9124526,1,3,25,M,1
9124527,1,1,32,M,1
9124528,1,1,32,F,1
9124529,1,1,17,M,2
9124529,2,2,16,F,1
91245298,1,1,22,M,1
91245318,1,1,36,M,1
91245318,2,2,36,F,1
91245318,3,2,12,F,1
91245318,4,2,13,M,1
91245346,1,2,20,M,3
91245346,2,1,19,F,1
91245375,1,1,42,M,1
91245375,1,1,55,M,2
91245375,2,2,57,F,1
91245410,1,1,24,M,1
91245415,1,1,33,F,1
91245417,1,1,63,M,3
91245433,1,1,24,M,2
91245433,1,1,41,F,1
9124549,1,2,22,M,2
9124549,2,2,18,M,1
91245506,1,2,29,F,1
91245548,1,1,33,F,2
91245548,2,2,3,F,1
91245548,3,2,4,F,1
91245735,1,1,70,F,1
91245735,1,1,22,M,1
91245739,1,1,83,F,2
91245758,1,1,70,M,2
91245776,1,2,50,F,2
91245785,1,2,27,M,2
91245866,1,1,74,F,2
91245871,1,2,12,F,1
91245883,1,1,20,M,2
91245883,1,1,64,M,2
91246060,1,1,21,M,2
91246060,1,1,69,M,1
91246060,1,1,42,F,2
91246069,1,1,21,F,2
91246087,1,1,23,F,1
91246120,1,1,48,F,3
91246166,1,3,34,F,2
91246172,1,1,77,M,2
91246172,1,1,31,F,1
91246183,1,1,42,M,1
91246198,1,1,21,F,1
91246224,1,1,36,M,3
91246229,1,1,19,M,2
9124626,1,1,21,M,1
91246275,1,1,26,M,1
91246275,1,2,27,M,3
91246275,2,1,28,M,1
91246325,1,1,18,M,3
91246361,1,1,26,M,2
91246426,1,3,30,M,2
91246471,1,1,30,M,1
91246471,1,1,18,M,1
91246480,1,1,59,M,3
91246480,1,1,45,F,3
91246507,1,1,58,M,3
91246554,1,1,57,M,3
91246618,1,1,19,F,2
91246774,1,1,55,M,2
91246797,1,1,20,F,1
91246893,1,1,20,M,1
91246974,1,1,24,M,4
